sample_index,image_path,image_sha256,noisy_label,class_name,trusted_v1,rejection_reasons,knn_label_agreement,prototype_top1_label,prototype_margin,clip_flip_cosine,cross_class_duplicate_conflict
108,/home/lux1/noise/train/0005/1672704d528747cb9ac9754d2d02264e.jpg,dc14e6a15aafc0efc7b53d9a5a34b576f19a028c4409938c67cd9cb9b67db67a,5,5,False,low_knn_agreement;prototype_label_mismatch,0.0,434,0.010919988,0.9929481,False
109,/home/lux1/noise/train/0005/17271ff3ea45467882e759e37b6b7c35.jpg,e79c50fce39f9d651118d66bbeb6712747aeda7dd1ab35d481a3cede15516c53,5,5,False,low_knn_agreement;prototype_label_mismatch,0.0,311,0.020055473,0.99217606,False
110,/home/lux1/noise/train/0005/183fbfb7071d4aa4b69273c1150f590e.jpg,68bf5b3c015db365c0660cd31073b806014f4a2ccfd94657d5a468835f47eb42,5,5,False,low_knn_agreement;prototype_label_mismatch,0.0,36,0.017781079,0.9880316,False
111,/home/lux1/noise/train/0005/1c435effe68a4c748e66ccdccd4d75d0.jpg,e55541d34d277e0e6f48b73ca6abb138434de244e8a72faae1cd871c3b7bac95,5,5,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.0,318,0.00406605,0.99222255,False
112,/home/lux1/noise/train/0005/2835df25a7894206b5f8860176202685.jpg,704331758982126e02b76e8cc41a0fcf8d7bb64b7b368fdc106d62fd39be557c,5,5,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.15,245,0.0005300641,0.9925459,False
113,/home/lux1/noise/train/0005/3fb18abb1c7144f8a27561180eba0597.jpg,e6ec499dfe3ffc7500c0d4497599b7edc4e3aa988b4190123afe2cfe8a8a16c2,5,5,False,low_knn_agreement;prototype_label_mismatch,0.05,245,0.014458716,0.9909298,False
114,/home/lux1/noise/train/0005/5f727901a0fa472d93e07388c6142189.jpg,b972304158fdb8b47915565eb3e8378919a4f21815bb1a0cfa0ec4754a2b0ce2,5,5,False,low_knn_agreement;prototype_label_mismatch,0.25,190,0.010060072,0.98497975,False
115,/home/lux1/noise/train/0005/8097421eb49b491082595ca6e9ea0c46.jpg,34d7709cfbecd470402390aa3656dd38811edb1feaf99466eb7df4bb81d2beb8,5,5,False,low_knn_agreement;prototype_label_mismatch,0.15,233,0.025950849,0.9887894,False
116,/home/lux1/noise/train/0005/84253a0a305e4bd98f64df3456571f2e.jpg,4406fc36324f7ce77e7e24610c68d4b8863766eabf7fa0232ef4e1e537f7ce89,5,5,False,low_knn_agreement;low_prototype_margin,0.35,5,0.0075695515,0.9913158,False
117,/home/lux1/noise/train/0005/8427fd1498444bc3a4b9c989ad034b67.jpg,b74695a8fbb46089a80ef0450c9bb04c3d72115e50d89f03ad4341dc0fcf4559,5,5,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.05,84,0.0049663186,0.99351215,False
118,/home/lux1/noise/train/0005/87e7878b09754aa7906c74f62860c0cb.jpg,baea3515591dd3ebbd67e22e4ea3596a69ae234bc074de67157923db606d6cbe,5,5,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.3,39,0.0008113384,0.99395895,False
119,/home/lux1/noise/train/0005/89a0a942e8594c96baba9d84c4522048.jpg,247cfd7cf258bbfe5ac16fe96a8f1842064b5b6fb59dbc6a66f488c83f1541db,5,5,False,low_knn_agreement,0.15,5,0.014334798,0.98197156,False
120,/home/lux1/noise/train/0005/92aeaf002fd0400aa4600aac982f92aa.jpg,536102d6de0d3b906f12a827b6a64a00418d3018b495cbc66073bbf6b0846375,5,5,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.15,477,0.002067089,0.9935012,False
121,/home/lux1/noise/train/0005/973483a1938743069c2f012a4aa76e81.jpg,e9fe4d460e947d2d268fdaa8516e20cb7f25b1d8999e7bfc93af8b6df358f4be,5,5,False,low_knn_agreement;prototype_label_mismatch,0.0,318,0.037519336,0.97013265,False
122,/home/lux1/noise/train/0005/bb9ce05bfe15494794ca4c4e638d5fac.jpg,a308e0a210e9b32cf01af39fa6de2d1be479f6b4f4805e0ec3a6a4ab8620ced7,5,5,False,low_knn_agreement,0.15,5,0.012379944,0.99020576,False
123,/home/lux1/noise/train/0005/bf20b9ee3875465f8d25e682971e4733.jpg,be29916736563f761c84a8f3205bdb52f29ed24aebfc88381be3d9e527f95829,5,5,False,low_knn_agreement;prototype_label_mismatch,0.1,233,0.01206696,0.95630234,False
124,/home/lux1/noise/train/0005/dcb74545a4ec4b00984d2caf0ca71c71.jpg,3b64de44bbae1acf87100cb9e882d737f81b6260ce29d087c0debd6e9382cc92,5,5,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.05,27,0.0052056313,0.9903813,False
125,/home/lux1/noise/train/0006/049a270ab1ae425a800ade6f2b16d1fe.jpg,c78f1b4e38bd42a4099bf333ae97e0dbb019ce4522c19bc2432cb4a05c106a75,6,6,True,,0.4,6,0.026565075,0.9800331,False
126,/home/lux1/noise/train/0006/2ab1986dc38b4220b4a1c42dafccb53c.jpg,ec1dfdc36cb97c5a984367c5825fd73757497842b1156ed2de08b2b75f5da4ed,6,6,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.0,242,0.00026333332,0.9638723,False
127,/home/lux1/noise/train/0006/3806f94609cc4c0f9c7fe0ed285038b2.jpg,961484c37605a42f0cc54613ff73c83d42825533a2d01761373ef8048c2f1fa6,6,6,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.0,242,0.002784133,0.95550513,False
128,/home/lux1/noise/train/0006/4c862e254d83428ca57c6c595264068e.jpg,01eebd47c1fd2d77594f5a0747646aeec2c2461d93bf6258fc54a1dd9b79edc4,6,6,True,,0.95,6,0.055356383,0.99437994,False
129,/home/lux1/noise/train/0006/4f4819271c0846c681d56a2f40442889.jpg,3a2d5d061519598c370c8b42774dafe8ec9390d959959cd10772baee46a79ea6,6,6,True,,1.0,6,0.060820937,0.99226177,False
130,/home/lux1/noise/train/0006/543c353dc7684ce49cd08312d4244af3.jpg,8d328c3101e1e4dee4864ceb2190f0f91a16b97144f6dbf1be33240e0300fd64,6,6,True,,0.95,6,0.06398386,0.9776472,False
131,/home/lux1/noise/train/0006/61257a39ee7c4b5aaa5392ba26a7944b.jpg,fcc0f3db493727607896b9645b537cac21101fbbb01bb8d57bf6e685581a70c1,6,6,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.15,159,0.007781148,0.9845474,False
132,/home/lux1/noise/train/0006/7d4672e70cf6438ea891c5b343dad633.jpg,c0f8d42b21e0a45b6ccd738dde32bdaca0dc27793628f61b74db8e22ac7f68d7,6,6,False,low_prototype_margin,0.45,6,0.00034344196,0.9826102,False
133,/home/lux1/noise/train/0006/9d2cf0a3874b49ce94985a8f42b940d8.jpg,18028e27dfa58dcdcaa53f026bf6c2792458e151094b4d063a50d0dbea30bea9,6,6,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.05,212,0.0015691519,0.99278927,False
134,/home/lux1/noise/train/0006/9dfe6afce89e4e5e8cbf40fc4fb6dca2.jpg,607c90d91ba3d21270f0ffa18dd71fa7c06296b26aad3f875ed592b51f90698b,6,6,False,prototype_label_mismatch;low_prototype_margin,0.45,407,0.0014817119,0.989036,False
135,/home/lux1/noise/train/0006/aa4eeda55e2346d8800c05f8aad743f0.jpg,65ec04bce3cf22c016c15024c1d34cfe42f9bf565230b28c7a2648fa51c2aeec,6,6,True,,1.0,6,0.040807903,0.99073553,False
136,/home/lux1/noise/train/0006/b030fc91c21b44a6978d353209a64fb0.jpg,aaf4ed38aa3f72bde81bddec4460a8f14ce0275657cfad47b74d3b0894a165e2,6,6,True,,1.0,6,0.057145834,0.9888577,False
137,/home/lux1/noise/train/0006/b066caa2c8cf4cd2ace19f8de6484e33.jpg,2a7b560b3c118ec3bcd01d1f698c33e689e1e94a373c7f3c50ea922cb29efdfe,6,6,False,low_knn_agreement;prototype_label_mismatch,0.0,176,0.021710992,0.99248075,False
138,/home/lux1/noise/train/0006/baa47b01eb2245ffbe638fb8827632fb.jpg,11e4727d594cc6d90511ee2a59f5f755a5cd5545cdfcf86d3ff586d2890e299c,6,6,False,low_knn_agreement;low_prototype_margin,0.1,6,0.008556962,0.98220295,False
139,/home/lux1/noise/train/0006/c2879fab8f9a4533b9fa71d4e5c67a0c.jpg,58f170d464079492c8da4e191a8f76fdac417a9b4b223a8c185fe9d838594923,6,6,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.3,32,0.0011314154,0.9512229,False
140,/home/lux1/noise/train/0006/c743dc0501864527ba75bcbba6e59023.jpg,8ac739b5fdd9e44f81db82df251d46237f763f70ad692abdd81a3c441d7e01fa,6,6,True,,0.95,6,0.055556357,0.9929055,False
141,/home/lux1/noise/train/0006/e2840e84773f4459a5fff3c5497e00c1.jpg,fd662dc370ab763dc45bf7562ac553afca075681fc26ac970d5e0133bda0376a,6,6,False,prototype_label_mismatch;low_prototype_margin,0.45,34,0.0022170544,0.9904955,False
142,/home/lux1/noise/train/0006/e6fcaaa1e5ca4ba7add9165faa372ab7.jpg,26dd9e72997508ace5aa6b7dcc1cf10c1f77250621af045a2cb78dee9c235951,6,6,False,low_knn_agreement;prototype_label_mismatch,0.15,474,0.015827894,0.95669234,False
143,/home/lux1/noise/train/0006/e8159407917145bba5ab7cf1020a015e.jpg,787ab0f51700afb005f0947f657236892fe2f098b1e12da9a8db57500c91d026,6,6,True,,1.0,6,0.053156137,0.98312306,False
144,/home/lux1/noise/train/0006/ea9cef51feea451b80f74ed7b403ffee.jpg,bb7b4ea2bf90938692a88c8fb362ded80ba443df39168e42bba2d196798a567b,6,6,True,,1.0,6,0.052035153,0.9900107,False
145,/home/lux1/noise/train/0006/f0b229db5c0f4d238838b642ef87e19e.jpg,c9016fcfa5cd1acb551bf56e0a88473283fac4e7aa51325b354bc057e7fe8b2a,6,6,True,,1.0,6,0.07973355,0.9895823,False
146,/home/lux1/noise/train/0007/01e61bf6702b441bbeb51b4c3889729e.jpg,02f046b91f6100e11883c36de15b09f7ecd02b37d924db9abe1af788b5b92f5c,7,7,True,,0.95,7,0.03959471,0.9889292,False
147,/home/lux1/noise/train/0007/1116f4aef19e4c048035f5253da243e9.jpg,ce270bb36d4bed87c987faae01e674c55333b0c6de0a5f73201360362075041d,7,7,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.05,107,0.0004643798,0.97783816,False
148,/home/lux1/noise/train/0007/1d6f26720bae4e9c92d2d41391cdb2a0.jpg,7927afe4959affe0331ec7cee9798fc4795b3533b5541705ecb995d48edcf71c,7,7,True,,1.0,7,0.05193585,0.993426,False
149,/home/lux1/noise/train/0007/22c60eecad294080b735b0ed34bb483f.jpg,3f6c025798b00bd7d3bc2e0f23c3e287a9c38096f0ef7a5e03b27108ae1c610d,7,7,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.2,56,0.00980705,0.9848828,False
150,/home/lux1/noise/train/0007/27552e5707964626b565672a145dd6b7.jpg,01ad1bc1594d9a11856565bc12a41da811201de8cc8511db8bd16b93e9d27437,7,7,False,low_knn_agreement;low_prototype_margin,0.25,7,0.00315243,0.98602223,False
151,/home/lux1/noise/train/0007/3831504c831346a496812b095d33a90d.jpg,0ff1eef8eb070a53a07659a2f1274afbf1e2e319fc202da0c92a17bb501c3928,7,7,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.05,420,0.007489383,0.96918523,False
152,/home/lux1/noise/train/0007/502946a59e20409081ca779014b34d18.jpg,708dd5176a2b7e5b2276d6ecc7bf08cce7e629c9351dc1b1f44da3c80b2c3b41,7,7,False,prototype_label_mismatch;low_prototype_margin,0.55,491,0.00018537045,0.98881185,False
153,/home/lux1/noise/train/0007/6dd9c0b9083a4c54951fec7dc8bac392.jpg,d8d0e681e9496cf2f3d7013f1e1fc66a15a916d4621900dbc7c9194fcb97a2b0,7,7,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.3,174,0.0075371265,0.97914654,False
154,/home/lux1/noise/train/0007/6f4ade8404fe44398714310205cfa806.jpg,389f76877d603fdda42c6412f4bfb621e63dfb45475d3581f9a6a762a70abcb3,7,7,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.05,47,0.007108867,0.989559,False
155,/home/lux1/noise/train/0007/863f18c09d794cd4869003f95ba17e31.jpg,a44660cbf8d2a115089620b7a63079607d11ef845ceaa6dfe10f84c907a709ee,7,7,True,,0.75,7,0.028699994,0.9786235,False
156,/home/lux1/noise/train/0007/9807b10ed922438383902abce6c4beaf.jpg,d687a1c7ac31b03f225437ef6ebeeafbd74c419da6195af3551b65b2324b8c4b,7,7,True,,0.7,7,0.031374753,0.9905351,False
157,/home/lux1/noise/train/0007/9c00588980f34295aef3274f679f0fa4.jpg,fa8d5912cd1f431d436c9f7f96b010d396a3d5e0d3b1375378e9b0cb3a1dce7f,7,7,False,low_knn_agreement;prototype_label_mismatch,0.0,379,0.010330558,0.85752904,False
158,/home/lux1/noise/train/0007/a9f6b2a42b53443aa904cdc7e9e40512.jpg,6016ed0e85e42dfd3c10c96205b0806b555037576fa4da52dabba5b63ca6d92a,7,7,True,,1.0,7,0.06674975,0.992702,False
159,/home/lux1/noise/train/0007/b2da8e50c78b4b15b1ffc381f4bf68ad.jpg,3146a54d294adb9f90875bfc4e0ecaf641541a7e7e76b888fccbe1e5b82adbb0,7,7,True,,0.95,7,0.050108314,0.9886839,False
160,/home/lux1/noise/train/0007/c657b7c28d0d4347b9e0caa6e5efe8e2.jpg,8e4e8320af336aef1d89a79e2a3001084b4bd77035e733643b8457c478ff371f,7,7,True,,0.95,7,0.060834467,0.92816776,False
161,/home/lux1/noise/train/0007/c9fcd8157ae442f995f3f904e3b4bc33.jpg,48a1be4ed63195d311d0eb17cdba21a6f92495957554eb30c8a00a37d7a4d37e,7,7,True,,0.4,7,0.014883697,0.9806388,False
162,/home/lux1/noise/train/0007/da78004b78104edf8d1cda900dad9160.jpg,3463f1ddf32a187def91f83dfdc6c10a7c9a4c7cc8f3fc7b499163c62ce1f71f,7,7,True,,0.95,7,0.04771602,0.97763205,False
163,/home/lux1/noise/train/0007/db49d166d32b4d6991d3790987a3b630.jpg,9f4ac167ad0c4a381376f6b7720086355df6498f25646631e4087a9df6f37dd0,7,7,True,,1.0,7,0.06092447,0.99086493,False
164,/home/lux1/noise/train/0007/e17e0777fa2a4cc98a881e1ad1f6aaf1.jpg,288eea640282f1465d9e011c3056ad38bd0465afa99a92e0df1a90b8b5de89ac,7,7,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.05,178,0.0011651516,0.9917146,False
165,/home/lux1/noise/train/0007/f10a4e789aee4ac6a8a1561593695f18.jpg,ead4ebc7591f02e00f4dd34383085b29ae903d850edaff228c94afa149f95c87,7,7,True,,0.8,7,0.036708295,0.9871649,False
166,/home/lux1/noise/train/0008/070af8bee01742e8b7f2ec00920ffaa8.jpg,f4860fc5c5ee8885490847caeba86da3f8d3e518723e13746a7fdab5c35bc82d,8,8,True,,1.0,8,0.07923585,0.9890621,False
167,/home/lux1/noise/train/0008/0910008dc022424a9220c9cf85fc2af4.jpg,8555269c67a1d48f049fad36add2367c3cdf1366522cb9559d13e64f0471c1d6,8,8,True,,1.0,8,0.05854237,0.991721,False
168,/home/lux1/noise/train/0008/0dd60be5e1244025b0a1e21b24870891.jpg,13b03b4de42165c8db6dbdd304d8a537c306c4f62a56b76f05fb84d5da490c5b,8,8,True,,0.75,8,0.010278404,0.9881346,False
169,/home/lux1/noise/train/0008/151fbb9698334de5933c1e05b6d39f7e.jpg,cb5d7fb665c393abc51da7cccebd160fb130ec2c5f612ffb1a933ab489d15e80,8,8,True,,0.95,8,0.040839672,0.979155,False
170,/home/lux1/noise/train/0008/1e119990e9484a53a940340539fb3a64.jpg,7123fcd40b9878628c49ac828752a5d5e989032847dc36672050d43a48393020,8,8,True,,0.5,8,0.016577542,0.9894987,False
171,/home/lux1/noise/train/0008/21f3e303db864e32b647a8b0f1f2812d.jpg,a6276730214d9fda2c89411e4b6fb7aaac012612d2f5c6bd036defa12fe10a83,8,8,False,prototype_label_mismatch,0.55,206,0.048256576,0.9657646,False
172,/home/lux1/noise/train/0008/2933d21598ef421eb136803c5f48f2eb.jpg,53c65981a42fd8352e3237566609e9e4f4658add55ae472fde87a213d143bf20,8,8,False,prototype_label_mismatch,0.45,206,0.01513356,0.9938881,False
173,/home/lux1/noise/train/0008/2a16e6d8d4a24e3faf8ab5ddd3f2d26d.jpg,0a4c2ac054d45bd0a3998274709b1dfb4aed927b2dcf53cde29a59d2256115bd,8,8,True,,1.0,8,0.05709344,0.9885515,False
174,/home/lux1/noise/train/0008/4b787a77aa30416eb9b5dfc4ed3e28b0.jpg,d6837cec8b45b5f06e02f6571ae24a50acc41565b0d7d6f2523910c0ebf9dde5,8,8,False,low_prototype_margin,0.65,8,0.00499779,0.995613,False
175,/home/lux1/noise/train/0008/5b71c7ed54e34b61b22c9ae2ee603708.jpg,922943595dd8db4ecf8db787e8bbfeb259201811e3715cd4874acd43c96a13fa,8,8,True,,0.65,8,0.042098463,0.9536701,False
176,/home/lux1/noise/train/0008/6af3c8d096414227adfaa8f02e86e937.jpg,94bc2560e6dab53ea905a22f5b7414abb726b001121712a8890b5b11cdb21331,8,8,True,,0.75,8,0.04017371,0.99553716,False
177,/home/lux1/noise/train/0008/76463567952f46729b1b9b8f96cbe899.jpg,212d0ccaec8730299eabac9ac621e4beab4ad485d5afb65efcab4c1a0339a71f,8,8,True,,0.95,8,0.07691634,0.99432665,False
178,/home/lux1/noise/train/0008/777e2e1048574709bad2f1ebc561961f.jpg,7ee56f43657300a62c260766832db77656dfa0ca6b476486f866aad13b26f118,8,8,True,,0.9,8,0.018552184,0.9944472,False
179,/home/lux1/noise/train/0008/83a9c97ba11949f5ba9cf908ca4e36c0.jpg,c8613fada880e8ef3c0fd4ab176fa73835234782dae29af37741f9cfd636856e,8,8,True,,1.0,8,0.049909174,0.99382913,False
180,/home/lux1/noise/train/0008/943ecd6ce54d41adb4bf0dda04b218d5.jpg,501c78ec07389e9a017aebbd50b005eebb486cd8ff0969fcd59c7d848a7af254,8,8,True,,1.0,8,0.06912047,0.9921662,False
181,/home/lux1/noise/train/0008/976fee48837a4d96acc451da85308cda.jpg,1fae99504351ed93433dcb0baf1d8e37e0a7e554b40a6b78df715cbd85ae73eb,8,8,False,prototype_label_mismatch;low_prototype_margin,0.7,140,0.004353702,0.9854612,False
182,/home/lux1/noise/train/0008/a6a02375dbf346cf90e657fe083462dc.jpg,02b0a91e8288fc0819329b7fd2a78a06b24ff60643c5e279581d97b7ea641560,8,8,True,,1.0,8,0.027479231,0.99175775,False
183,/home/lux1/noise/train/0008/c142942e4de54d3e972c56a858541a18.jpg,60166a676cd354ea1531cd2e8bd8f3521478b2306240a0e3316669543bd3e0c2,8,8,True,,0.8,8,0.028960943,0.98331904,False
184,/home/lux1/noise/train/0008/c3e1c777d55a4ad3890d7349e868a988.jpg,c61138cbf8211461448c41a5c0f483d70cac724ad339e77c64252e2362692d75,8,8,True,,0.9,8,0.040183663,0.97433025,False
185,/home/lux1/noise/train/0008/c88506f4e4344d439487e201949260b0.jpg,bfab38d5e6e32acf37e7425109b8a0c12a95e0e765dd3db0691a18cc7078f8dc,8,8,True,,0.85,8,0.019043326,0.9359898,False
186,/home/lux1/noise/train/0008/db43cf96f5b346ec884d42c7e62d55ff.jpg,2761ed4283462e15443135cefc99f78a5d39a8be6bea7c7e3003fdf233c1ecf1,8,8,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.25,148,0.004171729,0.99343204,False
187,/home/lux1/noise/train/0009/0a5baccb9a784fda80efdc58b6b78b79.jpg,8b0f1568b6c1c99e69e7e9a7af64041ee8f2366a12861f21126b4ad4818accad,9,9,False,low_knn_agreement;low_prototype_margin,0.1,9,0.004939139,0.9889472,False
188,/home/lux1/noise/train/0009/0b727abfeb1247daa9855de00c3ab80d.jpg,aa67b705f595f8e488e2067bab8757630477f2915942e2a02832a3c5a563fe06,9,9,False,low_knn_agreement;prototype_label_mismatch,0.05,176,0.018270552,0.92332995,False
189,/home/lux1/noise/train/0009/1ccc3678ab23421cb6589f517372fec3.jpg,a84588dc0b6e548ec81e985fd446c8df2b8bf99750f07514bb5117424005a393,9,9,True,,0.8,9,0.050765812,0.9869684,False
190,/home/lux1/noise/train/0009/2ce391a6b71842c4bda9b313b97ef35a.jpg,a83316f4b3f98619fa87208d071cf3761c26e9decb1b58c7213665ec3b8ad76b,9,9,False,prototype_label_mismatch;low_prototype_margin,0.75,230,0.00076442957,0.95394367,False
191,/home/lux1/noise/train/0009/31c4f424c8794447890cd31e02c5da1d.jpg,340a40544908fc84e4be593334ff24f6330c2d14f81d1ad44061ee2e07ccbb2f,9,9,False,prototype_label_mismatch,0.6,230,0.015556455,0.896832,False
192,/home/lux1/noise/train/0009/31deab07667e4b6eb6d4d8040ce22336.jpg,6e06d7362d1fec8352dffa155e078956b0e53c7ec2c5662c9cee57ef697e1872,9,9,False,low_knn_agreement;prototype_label_mismatch,0.3,230,0.020059764,0.9887481,False
193,/home/lux1/noise/train/0009/3960290d806e4505a4858fa0cc66580e.jpg,190cfe3e3e28ccb020cde2c9ef34c8719ebb1a8a429c3416b41665c5d9dfccca,9,9,True,,0.7,9,0.023181856,0.99049985,False
194,/home/lux1/noise/train/0009/3b7a43f7f8f246fd9af39288416eacb2.jpg,ef9ac93ce4f7190a73620352c70be10803a633ec48123c49fd9822d6eb2b106d,9,9,True,,0.55,9,0.012668014,0.9885757,False
195,/home/lux1/noise/train/0009/408d2e0adba34abeaa29a5b604b9d9c9.jpg,a84588dc0b6e548ec81e985fd446c8df2b8bf99750f07514bb5117424005a393,9,9,True,,0.8,9,0.050765812,0.9869684,False
196,/home/lux1/noise/train/0009/5c5a45a8ddfb4e6aa9e76b806c490925.jpg,15e37e57d064d54b61e8fe401ae313b638435620c2b4c859605e44523b04a5d5,9,9,True,,0.6,9,0.046003282,0.97783744,False
197,/home/lux1/noise/train/0009/5d29b503d1c443b190948a93bb9ed4d3.jpg,479c8f48d4ff2dd3410b30cd94d913968a04332455f011afe0fa57f6ef761241,9,9,True,,0.75,9,0.04301077,0.9921321,False
198,/home/lux1/noise/train/0009/68110b418ed445a2b40f24a9c31c9e70.jpg,098b6a56b3f925b2af38791089583414d2ed13ebb78be9bb408d2681089f4076,9,9,False,prototype_label_mismatch;low_prototype_margin,0.7,230,0.0038135052,0.9423612,False
199,/home/lux1/noise/train/0009/68e57e55add347939dda40f54df12e56.jpg,5f218d4d0b8e9afbcd0952155aed288263c2253b004b0f588839364d9cd1589e,9,9,True,,0.55,9,0.03961456,0.98954767,False
200,/home/lux1/noise/train/0009/8d2cd37e4ebf446fac45494ddbf53566.jpg,1782ebaa8ad7e1313bbbb2a8e887a0be76af29eea74f0db8e1b246f1ee666d1b,9,9,True,,0.65,9,0.036595225,0.9912372,False
201,/home/lux1/noise/train/0009/a48258bead2d4ec292508bcbf6244788.jpg,f5682d3f3785a92f20ae29c4425b3c7d3de94f243c14596e12bca1de292ee1cc,9,9,True,,0.4,9,0.0141967535,0.84972215,False
202,/home/lux1/noise/train/0009/c4f453430ff24850838d3308990fef08.jpg,f693002b0f77f511c68714b5dd304acf0ba7753263fea1c0a3e9186f2f2eb3d1,9,9,True,,0.5,9,0.014812827,0.97421503,False
203,/home/lux1/noise/train/0009/c5b4a203a2834eb09f6c0f73d3afb774.jpg,9eec1547cd1e41f28f5e4fcbc638975c81b772bd15f314901a3412c8c9242e4f,9,9,True,,0.55,9,0.02045554,0.98491836,False
204,/home/lux1/noise/train/0009/c7dcb600395e42a8b8e7df94856909ff.jpg,90eee05216627c0f6fb9195eb5b29b651b24d3c28e8910135888a815a2dad855,9,9,True,,0.55,9,0.042123258,0.99327296,False
205,/home/lux1/noise/train/0009/e28331ef324c4272a8bde8c3f0b07c0d.jpg,eba1ca7f1ff5adfd8dac002474d55ff0eddb3f336f8879a92de8b884091d458a,9,9,True,,0.7,9,0.023438156,0.9735704,False
206,/home/lux1/noise/train/0009/f44ef0e2f93048f7867907e1bddac524.jpg,f3e6f4b684dfbea0b7c1e58207940f5e40b8ddef8b24c4f1e2dc3e9f10f84504,9,9,True,,0.7,9,0.028127015,0.9954944,False
207,/home/lux1/noise/train/0009/fb482eaca8e745c79ee80b08d26a28ae.jpg,4c954d155a3d760025297cbfa78b180909871a4ed9a68b47d2edce9bf82b2f34,9,9,True,,0.55,9,0.03553027,0.98788345,False
208,/home/lux1/noise/train/0010/061a4e1856cd40b9a0d5a7ed70c300c2.jpg,dbfdca42404f21f3fda1d149660eca291c3c03bee690265004dc71be9035a929,10,10,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.3,322,0.0029113889,0.98829746,False
209,/home/lux1/noise/train/0010/0763ae1566cd4fa78e42c93ccb8e50a5.jpg,b7569a0e7c8540e405e3d000dc4f84b7942a391fb596b4ba5723a7e47520d8d8,10,10,False,low_prototype_margin,0.55,10,0.0019862652,0.9904104,False
210,/home/lux1/noise/train/0010/11375531158b4f7e930c4d867ae6957d.jpg,bb329775981e19a95049868a1f01f61f0a479927e1aa5d984ee1da473442f796,10,10,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.15,187,0.0071154833,0.992616,False
211,/home/lux1/noise/train/0010/1f5c402c978047f69c3a76531c4149af.jpg,9b8c4d64b7cb62fa537b8dd33087e83dce9f423fff52e17763c0dc28d1dde80c,10,10,False,low_knn_agreement;prototype_label_mismatch,0.2,339,0.022709727,0.9362744,False
212,/home/lux1/noise/train/0010/247eb4e66312417a8ee1c0e8b56dd56b.jpg,9a330e3e862d65f90d3fa726d82e773653c5b3694f72d242596d58edd71041a3,10,10,False,low_knn_agreement;prototype_label_mismatch,0.05,181,0.013767242,0.9457146,False
213,/home/lux1/noise/train/0010/41b0ac3cce944925930699a6749f1c30.jpg,ee8438fb0840e5abbc071c14127dbf5a620957c20edbd55ea752a28123b5a546,10,10,False,low_knn_agreement;prototype_label_mismatch,0.15,187,0.012994528,0.9903019,False
214,/home/lux1/noise/train/0010/4d4d58fc5bfc45f3afb23b382533855a.jpg,b8a234cdef76b013466fbee13591cef9b5e498546145cc77117d41285a251217,10,10,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.3,181,0.005028546,0.97713387,False
215,/home/lux1/noise/train/0010/6bd64156fe8147fd8e494a5d94961697.jpg,178d47969286b860e7fa79f22c39c4d09d5ea8a902a7d6cd1b9d175364d4f118,10,10,False,low_knn_agreement;low_prototype_margin,0.25,10,0.0022609234,0.97012216,False
